Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.3363511176670299,0.9588477611541748,442.9740717169944,245.1408060481039,0.8801318407058716,453.6486404933286,253.5448944434691,0.7578163146972656,452.82116836376406,230.05963614817415,0.3904756009578705,459.3652618065309,268.2125340150983,0.5121774077415466,429.32227659761236,213.6083435744382,0.20983374118804932,484.3257878335674,283.12398503335675,0.1664489209651947,434.1272658444522,221.85571563377806,0.48082679510116577,363.057463570927,231.55051242099717,0.3110644817352295,200.9897433505969,136.72623880793537,0.5123549699783325,74.67130853888693,124.83573999297752,0.2854081392288208,70.80740596471207,123.94459928019663,0.10297983884811401,262.11612315660113,234.76343047752806,0.03778153657913208,244.11195905021066,375.5359023876404,0.027845770120620728,200.54489992977528,133.80774337254212,0.0390591025352478,199.29396725772472,132.47978296172752,0.031209170818328857,471.17017424508424,222.70164918363764,0.013707607984542847,186.08070630705757,139.31547357794943
1,0.3272671050885144,0.9484378099441528,443.4862183988764,244.46190308988764,0.8678497076034546,454.03591884655896,254.21213900105334,0.7648594975471497,461.67145804073033,227.5072419241573,0.3940768539905548,458.97765427492976,267.9932737886236,0.5196763873100281,428.31850201896066,213.4305049596208,0.19585490226745605,484.2505705758427,281.32966116573033,0.1763874888420105,434.7675726386938,221.98637201544943,0.4681163728237152,363.4392281864466,231.6963384392556,0.22705793380737305,369.6751558110955,232.3873387025983,0.49533769488334656,74.75463181399228,124.92390493328651,0.2592201232910156,70.97738544592697,123.98360691713484,0.11891064047813416,262.0739334620786,235.26712824789325,0.03516528010368347,298.95450206285113,353.4302580758427,0.01878318190574646,200.15908916344802,134.19507658883427,0.0304262638092041,339.52620259831457,325.6780251492275,0.029655784368515015,470.7494842872191,222.95917639571627,0.013724863529205322,472.2609067766854,222.73300342345505
2,0.3304460346698761,0.9383452534675598,444.14405394136236,244.28384502282302,0.863132655620575,453.6960970417837,255.1412175210674,0.7541697025299072,461.9633295294944,227.88225838307585,0.4350929856300354,458.82477835323033,268.10003730688203,0.5443953275680542,428.5599817854635,213.5270913799157,0.21222618222236633,484.3257878335674,281.37097305126406,0.16950514912605286,434.71770211551967,221.74618153089887,0.4189152419567108,363.7161769224017,231.32551900456457,0.2553481459617615,369.4477209884129,232.70584620786514,0.48272719979286194,74.18864389483848,123.52514374122191,0.32765305042266846,70.94077806794242,122.94129103757021,0.09665212035179138,263.1844441274579,237.05862666783707,0.031065136194229126,300.8903177668539,352.4676307935393,0.015744715929031372,208.37853592433285,134.89907939782302,0.02845516800880432,338.44806113939603,325.21728515625,0.03076457977294922,470.6653792134831,222.8662383690309,0.01338997483253479,272.58939935919943,331.8549749824438
3,0.3382647107629215,0.9384915828704834,438.9133821980337,246.9429479020365,0.8616936206817627,453.28448692064603,254.56392095330057,0.7323685884475708,453.15904252984546,230.5082239729635,0.4189298748970032,458.1147680389747,268.7738928634129,0.5412977933883667,428.95153945751406,213.30593837780896,0.18921738862991333,483.5152958216292,281.4792727352528,0.16734358668327332,449.1556574789326,225.07187061095505,0.44665610790252686,364.2895782127809,228.91426000702245,0.2871960997581482,192.29167123858846,135.80215282654493,0.5196106433868408,73.8508177339361,123.64515668890448,0.37137508392333984,71.65890125746138,123.12818205758427,0.13274988532066345,261.72174003686797,236.01669482970505,0.02498108148574829,241.7889747191011,232.9485603932584,0.03456515073776245,196.43647954705057,135.23146725772472,0.04311653971672058,195.10613259304776,134.11001141151684,0.029101788997650146,471.0226474719101,222.50822945926967,0.01180526614189148,190.66197770365167,137.78726299157302
4,0.3454024967025308,0.9610099196434021,437.7806245610955,247.08369908707863,0.9204978942871094,452.15428041608146,253.0314310481039,0.7636357545852661,452.3775456460674,231.1198922489466,0.4023894667625427,458.6297401685393,268.0376305740871,0.4885425567626953,427.71146967169943,212.66201062148878,0.20194366574287415,484.0918517380618,282.0020079880618,0.19467660784721375,448.97809317942415,224.5288634568118,0.43081068992614746,365.4056849104635,228.48465480161514,0.32751545310020447,193.18002765098313,134.04412087429773,0.5177224278450012,72.78314140405547,123.2566164852528,0.3613083064556122,73.04374780547752,122.97462034761236,0.15747517347335815,261.5990936622191,235.07428458567415,0.032338857650756836,240.84091357970505,233.78678568293537,0.0265195369720459,196.98962265186094,135.27615322155899,0.038262784481048584,195.37955637728228,133.9724148525281,0.029700428247451782,471.3177010182584,222.6018807057584,0.01749292016029358,271.97937697507024,331.05583962429773
5,0.34143028715077567,0.9409697651863098,436.9844792398174,248.67544109901684,0.9231152534484863,451.17374034410113,254.93389001053367,0.7648169994354248,451.99089821804773,232.2017095330056,0.41807320713996887,458.69705714536514,268.54590941011236,0.48945116996765137,426.94599280196627,212.8731785463483,0.20549270510673523,470.2190682057584,283.44800627633424,0.15819749236106873,391.5003127194522,238.28958918539325,0.2590877413749695,363.4225498156601,229.8485779494382,0.4602825939655304,194.3468141020014,133.17171589712078,0.587909460067749,75.39006951149929,128.21483826369382,0.29875320196151733,75.17162537306882,127.40099960498594,0.12788605690002441,254.80367253335675,236.0832437236657,0.029588252305984497,366.8382691801264,234.78850289676967,0.041101545095443726,196.57998760094802,134.81590699613764,0.05734047293663025,195.34216720066712,133.39898613061797,0.021136462688446045,271.12397954705057,333.5590765449438,0.021112501621246338,178.4274051966292,135.3365300210674
6,0.36391938959850983,0.9321739077568054,442.687165335323,245.25253467345505,0.8892796039581299,451.28999517205057,254.05569698033707,0.8293086886405945,457.53357619382024,227.78194127457863,0.32527250051498413,454.64295119382024,268.89236964536514,0.5473456978797913,426.1832316537921,212.23525829529495,0.23027858138084412,468.2197485077247,283.8663919856039,0.1401224136352539,449.5332525017556,224.37198253160113,0.41696229577064514,198.7042030591643,134.65386894311797,0.8188809156417847,200.92061589273175,134.54480117626403,0.17099860310554504,83.69643993591994,128.33043473490167,0.2964213490486145,97.82622262333216,128.06289501404493,0.07691597938537598,259.6525247981039,237.44327159410113,0.03670820593833923,244.34183527914325,240.6446135445927,0.13547483086585999,201.5910150763694,135.37921348314606,0.24592697620391846,199.18729974982443,134.50488829880618,0.03728589415550232,191.89361229371488,137.22765976123594,0.05727317929267883,178.96533751755618,135.2854799420646
7,0.3684280847801882,0.9439775943756104,437.7828739466292,249.01463197858146,0.9040724039077759,452.1077565396769,254.6000208479635,0.8174118399620056,456.94651400105334,227.97190462605334,0.3194422721862793,454.3946684076545,270.1920755793539,0.5549233555793762,424.1634480337079,211.13714668188203,0.299835205078125,470.47961288623594,282.52010731214887,0.14027562737464905,450.7723073209269,226.0497223929073,0.48273932933807373,202.84831186358846,133.54143807057582,0.7677634954452515,202.65431607707163,133.60930367801964,0.23206621408462524,197.62108277738764,126.85653857970505,0.3240753412246704,192.4572479590941,128.16483058286516,0.09826445579528809,260.1267062412219,235.68825711025278,0.041425496339797974,448.52840809339887,295.86370918188203,0.099453866481781,205.30916706899578,135.35691164852528,0.14546909928321838,201.67609396945224,133.80179073033707,0.036516159772872925,192.63644443469101,136.19886762640448,0.05556568503379822,191.62899403089887,135.80028748244382
8,0.37635191573816185,0.9381652474403381,437.8173828125,249.12235560042132,0.9052711725234985,452.8263803546348,254.90418166257024,0.8557932376861572,456.65115870786514,227.39370281776684,0.2895504832267761,458.6905558725421,269.750153616573,0.5943331122398376,424.59985625877806,211.4941680565309,0.2670651078224182,465.7570005266854,284.16163755266854,0.16003632545471191,389.63452971383424,237.5091072682584,0.4624348282814026,205.82955692591293,130.74268126755618,0.6380247473716736,206.20557463570927,130.8620632900281,0.33022570610046387,201.02071354898175,125.91133031952248,0.3925084173679352,193.90826621752106,127.19490651334269,0.09453245997428894,242.9900917310393,241.43686358848316,0.05077806115150452,364.23479744557585,235.5399896857444,0.09599190950393677,206.32824844188903,133.74185283532302,0.17470261454582214,203.83665620610955,132.1871433900983,0.051302164793014526,194.75699778353228,132.40854327598313,0.09726697206497192,193.3742703212781,132.4361942591292
9,0.3719148337841034,0.9353840351104736,436.3937412219101,249.02000855863764,0.9111067652702332,451.97400039501406,254.59941735428367,0.8297982215881348,457.1654999122191,227.87852769487358,0.3627071976661682,456.6797423630618,270.64148635007024,0.4984913170337677,425.64796019136236,211.88545141327245,0.13601341843605042,463.8841950491573,285.86535507373594,0.1803094446659088,391.00884941186797,238.02641107794943,0.49610844254493713,207.61366254827948,129.81480973490167,0.47164443135261536,211.84579913535813,128.10722436797752,0.41876858472824097,209.5226502150632,120.75713768433988,0.30510780215263367,205.21813553370785,120.83059932408707,0.1477450430393219,261.7041015625,238.06067306004212,0.03913983702659607,368.49469474192415,226.09328366397472,0.1735805869102478,208.78464602352528,129.67614334620785,0.23215532302856445,209.23293210147472,131.86641393082866,0.0753825306892395,210.01043769750703,131.43897581636236,0.10910919308662415,199.39989411429073,130.91396374648875
