Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.27336666338584004,0.9481367468833923,439.11763737710675,236.70237337605334,0.6869708299636841,462.5480600421348,242.18171194698033,0.7456660270690918,446.0311238149579,213.0073735955056,0.3630768656730652,473.3336990870786,253.95164918363764,0.2549641728401184,420.1089854722612,195.27686644136236,0.34474021196365356,454.17063509480334,284.95503972085675,0.15022486448287964,375.5322814255618,257.67767402563203,0.2582821249961853,485.673553809691,315.2420832601826,0.23701918125152588,333.73439145891854,223.36532764220505,0.13708090782165527,86.08086403836025,364.0694676088483,0.2763591408729553,369.40531184164325,229.3673740344101,0.03254711627960205,457.7100432320927,315.9216171436095,0.0265769362449646,139.1623507724719,381.181640625,0.025279253721237183,-5.3348506970352,249.3990848841292,0.029659003019332886,6.308133414622103,235.55301966292132,0.06759229302406311,113.3549379498771,371.32225465238764,0.06305760145187378,112.94002232926614,370.2483102176966
1,0.26182245331652026,0.9367649555206299,440.68998529669943,239.46686819698033,0.7090592980384827,461.08672752808985,245.22930016678367,0.6432785987854004,448.55696431706457,214.7294428107444,0.23307892680168152,452.77853976474717,263.1029724806882,0.33489662408828735,434.3754389044944,194.77646045470505,0.37354445457458496,481.67710893609546,266.644684866573,0.11449235677719116,374.1602385445927,257.96965524051967,0.26453185081481934,488.3731456285112,314.99163338307585,0.16318169236183167,330.79449942942415,219.6846471207865,0.16194209456443787,125.1023744733146,366.58236042837075,0.28040069341659546,128.4032654494382,369.2261565133427,0.04109424352645874,458.2561775807584,316.90673828125,0.029156029224395752,138.78557869557585,382.0407961727528,0.02359101176261902,-5.853194333194347,249.7065923455056,0.02624332904815674,4.495099528451984,247.39367538623594,0.055859923362731934,113.01870281776685,371.0709818293539,0.05986562371253967,112.10191362359551,369.60268170646066
2,0.2718111329218921,0.9601565003395081,442.9898722787921,240.31650500351122,0.7540100812911987,458.4127567591292,245.78256671348316,0.7252272367477417,444.7722359989466,230.09293802668537,0.19745662808418274,452.22266722261236,264.51978362008424,0.3171296715736389,435.6063465589888,192.6319182320927,0.46216896176338196,369.400237008427,265.6908905372191,0.10440155863761902,382.9626053370786,254.16026597612358,0.15794724225997925,344.2312862096208,377.42083260182585,0.26037806272506714,337.7831756934691,219.74422840589887,0.1776328682899475,93.16452883602528,366.91543407654495,0.25978708267211914,72.62721372454354,133.68004959620785,0.033186882734298706,295.1580056179775,371.0667025105337,0.02948939800262451,56.78850152519312,290.5421567766854,0.025495469570159912,-5.386395400829529,249.49899051966293,0.028840094804763794,132.96227615870785,354.1081460674157,0.05972674489021301,99.57018220022823,368.2618284761236,0.06775477528572083,99.16353032830055,366.37799552317415
3,0.2853423321948332,0.9731180667877197,439.6374374561095,239.45403024051967,0.7504607439041138,457.8779516327247,245.01936666081457,0.7194766402244568,443.2835542485955,229.57634743679773,0.2502596974372864,452.7864949087079,263.5473358497191,0.3770071864128113,445.3154077422753,257.1142303809691,0.37840765714645386,366.85895255442415,268.20202773876406,0.13248181343078613,373.5466226299157,257.96485472261236,0.19537854194641113,346.04152036516854,376.23721690660113,0.2938750982284546,339.1849543539326,219.53884853405896,0.26732921600341797,125.63556113939606,366.48700842696627,0.2630005478858948,129.47265625,368.8742099719101,0.03355085849761963,435.3227593925562,313.4716796875,0.037783414125442505,138.53880464360955,382.90340809339887,0.0271436870098114,-5.220218615585498,248.59012903792132,0.03221979737281799,4.109016161286429,245.93245259831457,0.05548202991485596,111.62943293539325,360.8202576369382,0.06384465098381042,98.75698132461376,365.9197243679775
4,0.2848895630415748,0.9679102897644043,439.5558012201545,238.4538217608848,0.6195654273033142,458.774139747191,242.33384721734552,0.7794257402420044,450.12473117099717,211.41140712780896,0.29102206230163574,450.6865289238062,260.7614718662219,0.4129210412502289,445.98967477176967,256.1595582426264,0.2829964756965637,365.70647164676967,268.31603318117976,0.15883523225784302,375.5937829178371,260.2121005969101,0.21042212843894958,344.98189518960675,375.7939782303371,0.19330573081970215,342.5636411516854,220.93450996313203,0.3125813901424408,88.85768247454354,366.4958413799157,0.33365294337272644,75.0215817569347,133.40343003862358,0.025039613246917725,261.8502567591292,411.9368855337078,0.036871254444122314,228.65099960498594,400.1436314957865,0.048986464738845825,-4.1012170341577425,248.0388924245084,0.05629110336303711,-4.485082733497191,247.66944456636236,0.04867628216743469,76.76000702247191,136.79133383075845,0.06461939215660095,99.47810826676614,367.9663360252809
5,0.28703293028999777,0.9640240669250488,441.1698176351826,238.91686600245788,0.6627853512763977,460.29604108146066,233.9627863851826,0.7973307967185974,448.7674464536517,211.4620457338483,0.32321345806121826,475.2534124824438,248.47321585323033,0.3176079988479614,427.62341445751406,188.0973490168539,0.3035382032394409,452.27810634655896,276.5652980161517,0.1740308403968811,378.6413985691713,260.26644245962075,0.18232741951942444,485.2775522296348,304.6070433198736,0.17003759741783142,336.4233672752809,219.59587868679773,0.344032883644104,87.98760917749297,366.7872739641854,0.3312520682811737,77.9978548542837,132.86857004915728,0.04455116391181946,75.7708465919066,293.27996071804773,0.04235047101974487,229.13504268346207,399.28749341643254,0.043360739946365356,-3.9090257280328298,249.79629345154495,0.04874473810195923,-3.0145060078481607,249.22097195400278,0.06729888916015625,110.47167145804073,370.87945488061797,0.06307312846183777,98.0812741397472,367.1191954880618
6,0.2685389921945684,0.9380155801773071,441.48500592521066,239.06996137640448,0.649799644947052,457.99958304073033,232.2644728757022,0.8176246881484985,451.5120534146769,210.43363764044943,0.19170448184013367,472.4975311622191,249.0080484111657,0.3242000937461853,435.48114905196627,187.10295602176967,0.4451071619987488,370.5876931179775,268.6814211727528,0.1464681625366211,376.76656315835675,260.29126799508424,0.13705521821975708,345.89218311095505,375.93080670646066,0.1965979039669037,337.9466401860955,216.83333150456457,0.22261002659797668,359.87323889571627,222.6262673367275,0.2439078688621521,124.61243361569522,357.46368065308985,0.054950863122940063,143.9433099982444,224.10468969452245,0.050829559564590454,139.08237414413622,225.6319127457865,0.03680536150932312,-3.2844944214552974,249.3018401070927,0.038922905921936035,-4.5306207892600066,248.7471745523174,0.04243454337120056,76.65741995479283,134.9312017205056,0.02812880277633667,113.77984550561797,356.26009480337075
7,0.2696846145040849,0.9537096619606018,440.97752260358146,238.07230402914325,0.5881762504577637,458.34574152914325,240.4850991924157,0.7929672002792358,450.2373376053371,211.53476672226122,0.1921798288822174,451.89806991748594,260.47012157654495,0.3726128339767456,435.5900796611657,187.55148898349717,0.4190453290939331,369.2855457777388,267.5312993767556,0.1845656931400299,382.03728493679773,252.6241002457865,0.11277475953102112,342.9709719540028,221.35325228230334,0.15256699919700623,339.8821541432584,216.82480029845505,0.1989974081516266,360.2046117889747,222.831756934691,0.3460458219051361,74.54414281952246,132.17927054073033,0.06461787223815918,317.70537987183985,331.8480348051264,0.04379156231880188,11.84504991167047,181.91063355863764,0.030106723308563232,-5.040320921479986,248.8667485955056,0.03490146994590759,382.1932331899579,280.7685217696629,0.056471437215805054,77.84320959884128,133.99386630969101,0.04110759496688843,75.27368438377809,133.4932957338483
8,0.29151233329492454,0.9390990734100342,443.8318282566713,232.68387355161514,0.6546944975852966,459.77196168363764,232.02466643258424,0.8216010332107544,450.80168649051967,210.48466028792132,0.18998369574546814,453.4880837429775,259.49051417661514,0.38368549942970276,435.5856083216292,186.29520716292132,0.36720210313796997,366.47235998946627,266.40243701720505,0.1684933304786682,382.06726760007024,253.6254059866573,0.23971837759017944,346.80118175035113,377.3340392380618,0.21887820959091187,339.69575689080057,219.14172226123594,0.21716952323913574,359.6916147296348,221.8083413799157,0.4005053639411926,76.13218843267205,132.96309910463484,0.07565999031066895,316.3725640800562,333.78445400280896,0.039692044258117676,-1.4006497886743439,181.22789018609552,0.027822166681289673,85.52475832821278,137.6713373419944,0.028712093830108643,381.3551450579354,279.4539753774579,0.10516300797462463,77.7538239554073,137.0353647296348,0.07762965559959412,75.5758701281601,136.3920130354635
9,0.2742757832302767,0.9699780941009521,445.56048103932585,238.46021330758424,0.7047163248062134,461.9744667310393,243.16568096032302,0.8489128947257996,451.7354558023174,211.48042485955057,0.16340264678001404,452.7530558725421,262.6755343662219,0.35275009274482727,436.34389813026684,188.45826566889042,0.3498939275741577,370.65284300386236,264.33456592345505,0.17292094230651855,375.4643060919944,243.96997344627806,0.2828771770000458,347.61296304424155,376.98829222261236,0.1899663507938385,341.5648591116573,219.79124604985952,0.16721591353416443,80.07401027036516,133.82461376404493,0.1965765357017517,78.92563037658006,133.8375614466292,0.07599392533302307,314.816071585323,332.5949953915028,0.030699819326400757,30.7599425583743,235.4370391502809,0.028322339057922363,219.3100832821278,375.16936227176967,0.04078388214111328,382.5992198472612,276.72475750526684,0.05135375261306763,80.64083485121138,138.05611942591293,0.03632369637489319,78.27377490783006,137.48834159936797
